playerId,player,position,team,conference,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR
5143274,Reggie Powers III,DB,Oklahoma,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,3,,,,,,,
5144083,Davin Brewton,LB,Pittsburgh,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5144160,Keelan Smith,WR,Nebraska,Big Ten,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
5144959,Drake Lindsey,QB,Minnesota,Big Ten,4,,1,3,,,,0,,6,,,0.750,,,,,,,,10,,,,,356,8.8,6.0,,
5144960,Teddy Rezac,LB,Notre Dame,FBS Independents,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5144965,Cole Sullivan,LB,Michigan,Big Ten,,,,,,,,,,,,,,0,,0,,0,3,,0,0,4,,,,,,,
5145040,Patrick Broomfield,CB,Ole Miss,SEC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5145122,Bodie Kahoun,LB,Notre Dame,FBS Independents,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5145123,Quentin Taylor Jr.,DB,Iowa State,Big 12,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5145207,Bryce Cain,WR,Auburn,SEC,,,,,,,1,,,23,1,,,,,,02,,,,0,,,,,33,,,,16.5
5145223,Dillan Johnson,DL,Wisconsin,Big Ten,,,,,,,,,,,,,,0,,0,,0,3,,0,0,7,,,,,,,
5145396,Miles O'Neill,QB,Texas A&M,SEC,6,,,5,,,,0,,,,,0.833,,,,,,,,1,,,,,51,8.5,,,
5145410,Chris Cole,LB,Georgia,SEC,,,,,,,0,,,,0,,,1,,0,2,0,11,,1,2,16,,,,,,,
5145459,Nate Bennett,QB,Baylor,Big 12,2,,,1,,,,0,,,,,0.500,,,,,,,,0,,,,,19,9.5,,,
5145460,Jack Sammarco,TE,West Virginia,Big 12,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
5145475,Auckland Asiata,DL,Fresno State,Mountain West,,,,,,,,,,,,,,0,,1,,0.5,1,,0,0.5,3,,,,,,,
5145591,Albert Smith III,DE,Arizona State,Big 12,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5145592,Tyler Budge,QB,Georgia Southern,Sun Belt,,,1,,,,,,,9,,,,,,,,,,,0,,,,,9,,9.0,,
5145653,Austin McGee,WR,Georgia State,Sun Belt,,,,,,,,,,17,,,,,,,1,,,,0,,,,,17,,,,17.0
5145736,Dominic Kirks,DE,Ohio State,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5145737,Matthew Fuller,RB,South Carolina,SEC,,,8,,,,,,,8,,,,,,,,,,,0,,,,,25,,3.1,,
5145738,Aaron Crossley,RB,Lehigh,Patriot,,,30,,,,,,,984,,,,,,,1,,,,01,,,,,9208,,6.9,,9.0
5146163,Rahji Dennis,WR,Louisiana,Sun Belt,,,,,,,,,,9,,,,,,,1,,,,0,,,,,9,,,,9.0
5146165,Sean Sevillano Jr.,DL,Notre Dame,FBS Independents,,,,,,,,,,,,,,0,,0,,0,4,,0,0,4,,,,,,,
5146273,DJ Murray Jr.,RB,Georgia State,Sun Belt,,9.0,3,,,,,,,91111,,1,,,,,4,,,,000,,,,,91318,,6.0,,3.3
5146355,AJ Hairston,QB,Massachusetts,FBS Independents,73,,24,40,,,3,0,,10,1,,0.548,,,,0,,,,51,,,,,480-5,6.6,-0.2,,
5146366,Allen Bryant,DB,Pittsburgh,ACC,,,1,,,,,,,51,,,,0,,0,1,0,1,,000,0,1,,,51,,1.0,,5.0
5146385,Jahari Grant,DT,South Florida,American Athletic,,,,,,,,,,,,,,0,,0,,0.5,3,,0,2.0,13,,,,,,,
5146422,Xavier Gilliam,DT,Penn State,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5146425,Quentin Reddish,S,Virginia Tech,ACC,,,,,,,,,,,,,,0,,0,,0,14,,0,0,18,,,,,,,
5146427,Xakery Wiedner,WR,Coastal Carolina,Sun Belt,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5146576,Joshua Porter,WR,South Florida,American Athletic,,,1,,,,1,,,325,1,,,,,,023,,,,00,,,,,1805,,5.0,,7.8
5146661,Daniel Beale,QB,Louisiana,Sun Belt,26,,7,10,,,,1,,9,,,0.385,,,,,,,,00,,,,,981,3.8,0.1,,
5146670,Alessio Milivojevic,QB,Michigan State,Big Ten,1,,,0,,,,1,,,,,0.000,,,,,,,,0,,,,,0,0.0,,,
5146686,Cael Brezina,LB,Iowa State,Big 12,,,,,,,,,,,,,,1,,1,,0,12,,0,3.0,22,,,,,,,
5146689,Brock Townsend,RB,Central Michigan,Mid-American,,,5,,,,,,,7,,,,,,,,,,,0,,,,,14,,2.8,,
5146711,Da'Jaun Riggs,RB,Oregon,Big Ten,,,11,,,,,,,24,,,,,,,,,,,1,,,,,82,,7.5,,
5146712,Dylan Riley,RB,Boise State,Mountain West,,29.6,22,,,,2,,,961364,0,8,,0,,0,03,0,1,,1102,0,1,,,23722135,,6.1,,7.3
5146718,Exodus Ayers,DB,Oregon State,Pac-12,,,,,,,,,,,,,,2,,0,,0,13,,0,1.5,21,,,,,,,
5146719,CJ Brown,WR,Arkansas,SEC,,,,,,,1,,,12,1,,,,,,01,,,,0,,,,,12,,,,12.0
5146722,Devonte Lyons,RB,Florida International,Conference USA,,,43,,,,1,,,821,1,,,,,,04,,,,02,,,,,26288,,6.7,,6.5
5146724,Turbo Richard,RB,Boston College,ACC,,15.015.0,51,,,,,,,161530,,21,,,,,,,,,001,,,,,3015271,,5.3,,
5146725,Kaden Shields-Dutton,RB,Florida Atlantic,American Athletic,,,12,,,,,,,9,,,,,,,,,,,0,,,,,56,,4.7,,
5146726,Kiefer Sibley,RB,North Texas,American Athletic,,,41,,,,,,,1419,,,,,,,12,,,,10,,,,,65186,,4.5,,5.4
5146727,Josh Smith,WR,Tulsa,American Athletic,,,,,,,,,,3,,,,0,,0,1,0,1,,00,0,1,,,3,,,,3.0
5146728,Koby Young,WR,Houston,Big 12,,,,,,,,,,10,,,,0,,0,2,0,1,,00,0,1,,,13,,,,6.5
5146735,Charlie Becker,WR,Indiana,Big Ten,,,1,,,,,,,3,,,,0,,0,,0,1,,01,0,1,,,3,,3.0,,
5146736,Sanfrisco Magee,WR,Mississippi State,SEC,,,,,,,,,,6,,,,,,,1,,,,0,,,,,6,,,,6.0
5146743,Kezion Dia-Johnson,WR,Massachusetts,FBS Independents,,,,,,,,,,,,,,1,,0,,0,0,,0,0,0,,,,,,,
5146745,Jacob Emmers,WR,Tulsa,American Athletic,,,2,,,,,,,3215,,,,,,,5,,,,00,,,,,8019,,9.5,,16.0
5146747,Javarius Green,WR,North Carolina,ACC,,20.0,1,,,,,,,22128,,5,,,,,1,,,,000,,,,,100128,,8.0,,12.0
5146753,Shamar Rigby,WR,Purdue,Big Ten,1,,1,1,,,,0,,295,,,1.000,0,,0,11,0,1,,0000,0,1,,,81135,8.0,5.0,,10.3
5146754,Jacob Simpson,TE,Minnesota,Big Ten,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
5146755,Jamie Tremble,TE,Syracuse,ACC,,,,,,,,,,19,,,,0,,0,1,0,2,,00,0,2,,,19,,,,19.0
5146756,Jordan Washington,TE,Texas,SEC,,,,,,,,,,,,,,0,,1,,0,0,,0,0,0,,,,,,,
5146757,Zach Williams,WR,Utah,Big 12,,,3,,,,,,,3311,,,,,,,10,,,,00,,,,,10116,,5.3,,10.1
5146764,Benjamin Blackburn,TE,Stanford,ACC,,,,,,,,,,12,,,,,,,2,,,,0,,,,,18,,,,9.0
5146781,Xavier Gayten,RB,Mississippi State,SEC,,,8,,,,,,,1072,,,,0,,0,1,0,0,,001,0,1,,,10115,,14.4,,10.0
5146809,Jaylin Lackey,CB,Vanderbilt,SEC,,,,,,,,,,,,,,2,,0,,0,10,,0,0,12,,,,,,,
5146819,Joe Asiain,DL,Stanford,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,3,,,,,,,
5146822,Myles Woods,S,Coastal Carolina,Sun Belt,,,,,,,,,,,,,,1,,0,,0,9,,0,0,15,,,,,,,
5146857,Elijah Newby,LB,USC,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146861,Caleb Redd,DE,Kentucky,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5146862,Gabriel Reliford,DE,LSU,SEC,,,,,,,,,,,,,,0,,0,,0.5,2,,0,1,11,,,,,,,
5146863,Dylan Sikorski,OL,Oregon State,Pac-12,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5146864,Elias Williams,DT,Missouri,SEC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146867,Maurice Davis,DL,Louisville,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,1,1,,,,,,,
5146868,Jaylin Jones,LB,UTEP,Conference USA,,,,,,,,,,,,,,0,,1,,0,2,,0,1,12,,,,,,,
5146880,Amontrae Bradford,DL,Georgia Tech,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5146882,Mason Carter,EDGE,Vanderbilt,SEC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146883,Ryan Jenkins,DT,South Florida,American Athletic,,,,,,,,,,,,,,0,,0,,0,3,,0,1.0,8,,,,,,,
5146884,Caleb Moore,DL,Southern Miss,Sun Belt,,,,,,,,,,,,,,0,,0,,0,7,,0,0,13,,,,,,,
5146886,Daniel Ndukwe,DL,Indiana,Big Ten,,9.0,,,,,,,,9,,1,,0,,0,,0,0,,00,0,1,,,9,,,,
5146887,Michai Boireau,DL,Florida,SEC,,,,,,,,,,,,,,0,,0,,0,5,,0,0,13,,,,,,,
5146891,Javon Hammonds,DL,Miami (OH),Mid-American,,,,,,,,,,,,,,0,,1,,0,3,,0,0,7,,,,,,,
5146893,Cole McConathy II,DL,Miami,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5146897,Quintavius Johnson,LB,Georgia,SEC,,,,,,,,,,,,,,0,,0,,0,3,,0,0,4,,,,,,,
5146903,Brayden Roggow,QB,Akron,Mid-American,2,,,1,,,,1,,,,,0.500,,,,,,,,0,,,,,9,4.5,,,
5146905,Shamar Meikle,LB,Oregon State,Pac-12,,,,,,,,,,,,,,0,,0,,0,2,,0,1,10,,,,,,,
5146906,Tyshon Reed,DE,Duke,ACC,,,,,,,,,,,,,,0,,1,,0.5,1,,0,1.0,4,,,,,,,
5146914,Tyreek'e Robinson,DT,UCF,Big 12,,,,,,,,,,,,,,1,,0,,0,0,,0,0,1,,,,,,,
5146940,DK Gilley,DB,Rutgers,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5146941,Mason Fleming,DL,Tulsa,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0.5,1,,,,,,,
5146953,Leroy Jackson,DL,North Carolina,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146966,Willie Goodwyn,CB,Cincinnati,Big 12,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146968,Elijah Kinsler,DL,West Virginia,Big 12,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146972,Ayden Harris,RB,Kent State,Mid-American,,,29,,,,,,,13,,,,0,,0,,0,1,,01,0,1,,,110,,3.8,,
5146973,Harper Holloman,DE,Western Kentucky,Conference USA,,,,,,,,,,,,,,0,,0,,0,3,,0,1,9,,,,,,,
5146974,Josh Alexander-Felton,DE,NC State,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5146976,Tyler McKinstry,CB,Toledo,Mid-American,,,,,,,,,,,,,,0,,0,,0,1,,0,0.5,4,,,,,,,
5146977,Jaire Rawlison,CB,Kent State,Mid-American,,,,,,,,,,,,,,1,,0,,0,11,,0,0,21,,,,,,,
5146980,Joe Barna,LB,Illinois,Big Ten,,,,,,,,,,,,,,0,,0,,1.5,7,,0,1.5,14,,,,,,,
5146985,Nate Gabriel,DL,West Virginia,Big 12,,,,,,,,,,,,,,0,,0,,0.5,5,,0,0.5,8,,,,,,,
5146986,Chasen Johnson,CB,UCF,Big 12,,,,,,,,,,,,,,2,,0,,0,14,,0,0.5,18,,,,,,,
5146987,Brandon Young Jr.,TE,North Texas,American Athletic,,15.0,,,,,,,,154,,1,,,,,1,,,,00,,,,,154,,,,4.0
5146988,Keyari James,LB,Maryland,Big Ten,,,,,,,,,,,,,,0,,0,,0,3,,0,0.5,5,,,,,,,
5146995,Devyn Zahursky,TE,Cincinnati,Big 12,,,,,,,,,,7,,,,,,,1,,,,0,,,,,7,,,,7.0
5147044,Montreze Smith,LB,Duke,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147046,Ben Black,WR,Rutgers,Big Ten,,19.0,,,,,,,,2043,,2,,0,,0,11,0,1,,001,0.5,2,,,38147,,,,13.4
5147047,Antwan Smith,LB,Kentucky,SEC,,,,,,,,,,,,,,1,,1,,0,0,,0,0,1,,,,,,,
5147053,Wayne Harris,WR,Kent State,Mid-American,,,,,,,,,,7,,,,,,,3,,,,0,,,,,19,,,,6.3
5147055,Carlos Mitchell Jr.,CB,Western Michigan,Mid-American,,,,,,,,,,,,,,0,,0,,0,0,,0,0,2,,,,,,,
5147072,Jaiden Spearman,S,Louisville,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147100,Marcellus Barnes Jr.,CB,Syracuse,ACC,,,,,,,,,,,,,,3,,0,,0,6,,0,0,10,,,,,,,
5147109,Darrius Davis,S,Stanford,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,5,,,,,,,
5147138,Michael Boganowski,DB,Oklahoma,SEC,,,,,,,,,,,,,,0,,0,,0,5,,0,0,8,,,,,,,
5147140,David Bucey,DB,South Carolina,SEC,,,,,,,,,,,,,,1,,0,,0,4,,0,0,4,,,,,,,
5147141,Jordan Burns,LB,Tennessee,SEC,,,,,,,,,,,,,,0,,0,,0.5,0,,0,0.5,1,,,,,,,
5147142,Chason Clark,LB,Marshall,Sun Belt,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5147143,Aquavious Dunbar,LB,Tulsa,American Athletic,,,,,,,,,,,,,,0,,0,,0,7,,0,1,11,,,,,,,
5147145,Khmori House,LB,Washington,Big Ten,,19.0,,,,,,1,,,,,,4,,1,,0,19,,00,1,33,,,19,,,,
5147146,Fred Johnson,LB,South Carolina,SEC,,,,,,,,,,,,,,0,,1,,0,3,,0,0,5,,,,,,,
5147151,James Nesta,LB,Oklahoma,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5147152,Stratton Shufelt,LB,UTEP,Conference USA,,,,,,,,,,,,,,1,,1,,0,4,,0,0,15,,,,,,,
5147158,Tanner Williams,LB,Utah State,Mountain West,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147161,Therrian Alexander,CB,BYU,Big 12,,,,,,,,,,,,,,2,,0,,0,2,,0,0,2,,,,,,,
5147164,James Chenault,CB,South Florida,American Athletic,,0.0,,,,,,1,,,,,,2,,0,,0,11,,00,0,12,,,0,,,,
5147168,KJ Flowe,DB,James Madison,Sun Belt,,,,,,,,,,,,,,3,,0,,0,9,,0,0.5,16,,,,,,,
5147170,Teddy Foster,DB,Florida,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5147178,Devon Jordan,DB,Oklahoma,SEC,,12.08.0,,,,,,,,1210,,12,,0,,0,,0,0,,000,0,1,,,1216,,,,
5147183,Sam Mattingly,LB,Stanford,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,1,6,,,,,,,
5147185,Ashton McShane,DB,Boston College,ACC,,,,,,,,,,,,,,4,,0,,0,12,,0,1,18,,,,,,,
5147186,William Nettles,CB,SMU,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,3,,,,,,,
5147189,Deylen Platt,CB,South Florida,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147191,Javon Rogers,WR,Kennesaw State,Conference USA,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
5147194,Amare Sanders,DB,Nebraska,Big Ten,,,,,,,,,,,,,,1,,0,,0,1,,0,0,2,,,,,,,
5147195,Jiquan Sanks,DB,Cincinnati,Big 12,,,,,,,,,,,,,,1,,0,,0,23,,0,1,42,,,,,,,
5147199,Guylijah Theodule,CB,Marshall,Sun Belt,,,,,,,,,,,,,,1,,0,,0,0,,0,0,1,,,,,,,
5147201,Jalen Todd,DB,Kansas,Big 12,,,,,,,,,,,,,,2,,0,,0,5,,0,0,9,,,,,,,
5147202,Deuce Walker,S,Georgia State,Sun Belt,,,,,,,,,,,,,,0,,0,,0,1,,0,0,3,,,,,,,
5147203,Chase Tyler,WR,Duke,ACC,,,,,,,,,,1,,,,,,,1,,,,0,,,,,1,,,,1.0
5147204,Jalen Washington,RB,Southern Miss,Sun Belt,,,26,,,,,,,2114,,,,0,,0,1,0,1,,001,0,1,,,21118,,4.5,,21.0
5147206,Shemar Welch,CB,Troy,Sun Belt,,,,,,,,,,,,,,0,,0,,0,1,,0,0,3,,,,,,,
5147216,Dontae Carter,S,Vanderbilt,SEC,,,,,,,,,,,,,,2,,0,,0,7,,0,0,9,,,,,,,
5147221,Malik Esquerra,DB,Texas Tech,Big 12,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147222,Cedric Franklin II,CB,Georgia Tech,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147224,Tre Fulton,DB,UNLV,Mountain West,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147226,Chase Green,S,Tulane,American Athletic,,,,,,,,,,,,,,0,,0,,0,2,,0,1,2,,,,,,,
5147227,Jathan Hatch,DB,Louisville,ACC,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147228,Ty Hudkins,DB,Purdue,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147229,Martell Hughes,LB,Arizona State,Big 12,,,,,,,,,,,,,,0,,0,,0,7,,0,0,15,,,,,,,
5147232,Tony Mathis,CB,Ohio,Mid-American,,0.0,,,,,,,,0,,1,,1,,0,,0,6,,00,0,7,,,0,,,,
5147233,Kaden Mcfadden,S,TCU,Big 12,,,,,,,,,,,,,,0,,0,,0,2,,0,0,2,,,,,,,
5147238,Marqavious Saboor,DB,Cincinnati,Big 12,,,,,,,0,,,,0,,,0,,0,1,0,6,,0,0,8,,,,,,,
5147239,Faletau Satuala,S,BYU,Big 12,,0.0,,,,,,1,,,,,,0,,0,,0,4,,00,0,7,,,0,,,,
5147242,Tito Williams,DB,Northwestern,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147344,Tyson Turner,WR,Texas Tech,Big 12,,,,,,,,,,4,,,,,,,1,,,,0,,,,,4,,,,4.0
5147345,Antonio White Jr.,DB,Rutgers,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147354,P.J. Woodland,CB,LSU,SEC,,,,,,,0,,,,0,,,2,,0,1,0,8,,0,1.5,13,,,,,,,
5147367,Joseph McVay,WR,Vanderbilt,SEC,,,,,,,,,,65,,,,0,,0,1,0,1,,01,0,1,,,65,,,,65.0
5147374,Andrew Brinson IV,DB,Michigan State,Big Ten,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5147376,Kameron Courtney,WR,Virginia,ACC,,,2,,,,,,,330,,,,,,,12,,,,00,,,,,114-6,,-3.0,,9.5
5147379,Sire Gaines,RB,Boise State,Mountain West,,,20,,,,1,,,1738,0,,,,,,03,,,,11,,,,,44156,,7.8,,14.7
5147380,Devin Green,RB,UNLV,Mountain West,,5.0,28,,,,,,,538,,1,,0,,0,,0,1,,001,0,1,,,5116,,4.1,,
5147381,Zae Jennings,S,West Virginia,Big 12,,,,,,,,,,,,,,0,,0,,0,3,,0,0,3,,,,,,,
5147382,Reed Jesiolowski,TE,Southern Miss,Sun Belt,,,,,,,,,,30,,,,0,,0,8,0,1,,00,0,1,,,98,,,,12.3
5147383,Ahkhari Johnson,DB,Arkansas,SEC,,,,,,,,,,,,,,0,,0,,0,3,,0,0,3,,,,,,,
5147384,Demeco Kennedy,DL,Purdue,Big Ten,,,,,,,,,,,,,,0,,0,,0,3,,0,0,6,,,,,,,
5147386,Tommy Prassas,S,BYU,Big 12,,0.0,,,,,0,1,,,0,,,0,,0,1,0,10,,10,0,18,,,0,,,,
5147449,Jaxton Santiago,WR,Yale,Ivy,,,,,,,,,,29,,,,,,,9,,,,0,,,,,123,,,,13.7
5147463,Tyler Stewart,WR,Temple,American Athletic,,23.03.3,3,,,,1,,,35103128,0,53,,0,,0,15,0,1,,00000,0,2,,,115106028,,9.3,,12.0
5147476,Zechariah Robinson,DL,UTSA,American Athletic,,,,,,,,,,,,,,0,,1,,0,1,,0,0.5,4,,,,,,,
5147509,Travis Anderson,DB,Boise State,Mountain West,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147516,Jalen Owens,DL,Southern Miss,Sun Belt,,,,,,,,,,,,,,1,,0,,0,0,,0,0.5,1,,,,,,,
5147685,Josiah McLaurin,RB,Maryland,Big Ten,,15.8,2,,,,,,,24242,,5,,,,,2,,,,010,,,,,79293,,1.5,,14.5
5147689,Michael Salgado-Medina,PK,Arizona,Big 12,,,1,,,,,,15,710,,39,,,,,,,,2,0,,,,,1690-9,,-9.0,43.3,
5147692,Damaine Wilson,LB,Georgia State,Sun Belt,,7.0,,,,,,1,,,,,,0,,0,,0,17,,00,1,39,,,7,,,,
5147726,Kanyon Floyd,P,Arizona State,Big 12,1,,,1,,,,0,10,56,,36,1.000,,,,,,,3,0,,,,,151463,15.0,,40.6,
5147731,Ashton Mosley,FB,South Florida,American Athletic,,,,,,,,,,,,,,0,,0,,0,2,,0,0.5,5,,,,,,,
5147756,Taji Atkins,RB,Rice,American Athletic,,,24,,,,,,,33,,,,,,,,,,,2,,,,,158,,6.6,,
5147757,Arrington Maiden,QB,Memphis,American Athletic,,,1,,,,,,,0,,,,,,,,,,,0,,,,,-3,,-3.0,,
5147842,Geordan Guidry,DL,Tulane,American Athletic,,,,,,,,,,,,,,0,,1,,0,1,,0,1.5,2,,,,,,,
5147852,Da'Marion Alberic,RB,Massachusetts,FBS Independents,,,1,,,,,,,0,,,,,,,,,,,0,,,,,0,,0.0,,
5147861,Adam Mohammed,RB,Washington,Big Ten,,,37,,,,,,,1232,,,,0,,0,5,0,1,,000,0,1,,,30188,,5.1,,6.0
5147864,Makari Bodiford,RB,Memphis,American Athletic,,,15,,,,,,,340,,,,,,,1,,,,01,,,,,3106,,7.1,,3.0
5147867,Zay Lowery,DL,Southern Miss,Sun Belt,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147930,Jaedon Langley,DL,North Texas,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147932,Will Upshaw,DL,Tulsa,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5147969,Cyrus Reyes,S,Mississippi State,SEC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,5,,,,,,,
5148278,Braheem Long Jr.,DB,Syracuse,ACC,,,,,,,,,,,,,,0,,0,,0,2,,0,0,3,,,,,,,
5148359,Nylan Brown,LB,Kent State,Mid-American,,,,,,,,,,,,,,0,,1,,0,9,,0,0.5,20,,,,,,,
5148360,Ephraim Dotson,CB,Rice,American Athletic,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5148363,Spencer Porath,PK,Purdue,Big Ten,,,,,11,7,,,,45,,,0.636,,38,,,,,,,,,17,17,,,,,
5148413,Elijah Cannon,CB,Mississippi State,SEC,,51.0,,,,,,1,,,,,,0,,0,,0,1,,11,0,4,,,51,,,,
5148414,Frank Cusano,LB,Washington State,Pac-12,,,,,,,,,,,,,,0,,0,,0,2,,0,1,2,,,,,,,
5148418,Donovan Jones,DB,Nebraska,Big Ten,,,,,,,,,,,,,,0,,0,,0,0,,0,0,2,,,,,,,
5148423,Cam Richardson,CB,Stanford,ACC,,,,,,,,,,,,,,0,,0,,0,7,,0,0,13,,,,,,,
5148426,Nick Taylor,CB,App State,Sun Belt,,,,,,,,,,,,,,1,,0,,0,4,,0,0,8,,,,,,,
5148535,Brett Eskildsen,WR,Iowa State,Big 12,,,,,,,,,,11,,,,0,,0,2,0,1,,00,0,2,,,17,,,,8.5
5148634,Amarion Fortenberry,CB,South Alabama,Sun Belt,,28.0,,,,,,1,,,,,,6,,0,,0,28,,00,2,39,,,28,,,,
5148636,Chase Regan,S,James Madison,Sun Belt,,,,,,,0,,,,0,,,0,,0,1,0,3,,0,0,8,,,,,,,
5148729,Rondell Carter,S,Troy,Sun Belt,,,,,,,,,,,,,,0,,0,,0,2,,0,1,3,,,,,,,
5148775,Parker Shattuck,LB,South Alabama,Sun Belt,,,,,,,,,,,,,,1,,0,,2.5,5,,0,3.0,11,,,,,,,
5148776,Rodrick Hunter,S,Akron,Mid-American,,,,,,,,,,,,,,0,,0,,0,4,,0,0,8,,,,,,,
5148787,Wyatt Young,WR,North Texas,American Athletic,1,,2,1,,,,0,,751,,,1.000,,,,16,,,,021,,,,,31284-3,31.0,-1.5,,17.8
5148791,DeMarius Hines,DB,East Carolina,American Athletic,,0.0,,,,,,,,0,,1,,0,,0,,0,1,,00,0,4,,,0,,,,
5148803,Brad Jackson,QB,Texas State,Sun Belt,15,,23,8,,,,0,,18,,,0.533,,,,,,,,14,,,,,118171,7.9,7.4,,
5148807,Derrick Brown Jr.,LB,Duke,ACC,,,,,,,,,,,,,,0,,0,,0,1,,0,0,2,,,,,,,
5148821,Hunter Andrews,TE,Utah,Big 12,,,2,,,,1,,,15,0,,,,,,0,,,,0,,,,,17,,8.5,,
5148822,Chris Barnes,WR,Washington State,Pac-12,,,,,,,,,,-1,,,,,,,1,,,,0,,,,,-1,,,,-1.0
5148824,Jason Hocker,LB,Akron,Mid-American,,,,,,,,,,,,,,0,,0,,0,1,,0,0,1,,,,,,,
5148825,Jonathan Morris,LB,UConn,FBS Independents,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5148826,Bryce Rowe,DB,Central Michigan,Mid-American,,,,,,,,,,,,,,0,,0,,0,2,,0,0,2,,,,,,,
5148838,Jamauri McClure,RB,Tulane,American Athletic,,,19,,,,,,,2429,,,,,,,1,,,,01,,,,,24116,,6.1,,24.0
5148841,Ira Singleton,FB,South Florida,American Athletic,,,,,,,,,,,,,,0,,1,,2.5,5,,0,2.5,11,,,,,,,
5148845,Achilles Woods,DL,South Alabama,Sun Belt,,,,,,,,,,,,,,0,,0,,0,0,,0,0,1,,,,,,,
5148848,Javion White,DB,Tulane,American Athletic,,1.0,,,,,,1,,,,,,3,,0,,0,6,,00,1.5,9,,,1,,,,
5148868,Moses Gray,RB,Marshall,Sun Belt,,,7,,,,1,,,6,1,,,,,,0,,,,0,,,,,25,,3.6,,
